station,rating
Imabari,3.7
Iyosakurai,3.1
Iyotomita,3.0
Onishi,3.7
Namikata,4.4
Hashihama,3.6
Iyokameoka,2.9
Kikuma,3.0
Uwajima,4.7
Kitauwajima,3.5
Takamitsu,3.7
Ouchi,4.0
Iyomiyanoshita,4.1
Muden,3.8
Futana,4.5
Iyoyoshida,3.7
Tachima,3.0
Yawatahama,3.8
Futaiwa,3.0
Senjo,4.3
Takihama,3.3
Niihama,3.6
Nakahagi,4.0
Sekigawa,4.3
Iyosaijo,3.8
Ishizuchiyama,3.3
Tamanoe,2.3
Iyomiyoshi,4.1
Iyokomatsu,3.4
Iyohimi,3.6
Iyoozu,3.8
Nishiozu,3.0
Uchiko,3.8
Ikazaki,3.6
Goro,4.3
Iyoshirataki,3.7
Iyoizushi,4.0
Niiya,3.7
Haruka,3.5
Iyonagahama,3.9
Iyohirano,4.6
Hataki,3.5
Mukaibara,3.1
Iyoshi,3.5
Iyoyokota,3.0
Kitaiyo,3.5
Iyoohira,2.8
Gunchuko,4.3
Gunchu,4.3
Torinoki,3.0
Jizomachi,4.0
Shinkawa (Ehime),1.8
Iyonakayama,3.1
Iyokaminada,4.5
Kushi,4.1
Shimonada,4.4
Konokawa,3.2
Kawanoe,3.3
Iyomishima,3.0
Iyosangawa,4.1
Iyodoi,3.3
Akaboshi,3.6
Unomachi,3.8
Shimouwa,3.0
Kamiuwa,3.5
Iyoiwaki,4.4
Minara,2.9
Aidaiigakubuminamiguchi,3.8
Tanokubo,3.7
Okada (Ehime),3.5
Iyotachikawa,3.5
Matsumaru,4.5
Yoshinobu,4.3
Matsuchi,4.4
Fukata,3.6
Izume,4.5
Chikanaga,3.2
Asahi (Kochi),3.2
Asakura (JR),3.4
Kochishogyomae,3.9
Iriake,3.5
Tosaotsu,3.1
Nunoshida,3.3
Tosaikku,2.9
Engyojiguchi,3.7
Kamimachi 2-chome,3.5
Sanbashidori 5-chome,3.0
Saenbacho,3.4
Ino (JR),3.6
Chiyoricho 1-chome,3.6
Nahari,3.9
Akano,4.6
Ananai,4.3
Ioki,4.1
Aki,4.0
Kyujomae (Kochi),3.7
Shimoyama (Kochi),3.9
Gomen,3.8
Tosanagaoka,3.6
Yamadanishimachi,3.9
Gomenmachi (Kuroshio),3.9
Gomenmachi (Tosaden),3.9
Tateda,3.6
Hakawa,3.8
Onogo,3.4
Susaki,3.7
Awa,4.6
Tosashinjo,3.7
Sukumo,3.7
Higashisukumo,4.0
Hirata (Kochi),3.3
Kogyodanchi,2.5
Nakamura,3.9
Kotsuka,3.5
Gudo,4.0
Arioka,5.0
Kunimi (Kochi),5.0
Ekawasaki,4.2
Akaoka,4.0
Kagami,3.6
Noichi,3.6
Tosayamada,3.6
Shigeto,3.9
Tano (Kochi),3.8
Yasuda (Kochi),4.8
Tonohama,4.8
Wajiki,4.4
Nishibun,4.3
Osugi,3.7
Toyonaga,3.8
Kakumodani,4.0
Otaguchi,4.4
Edagawa (JR),3.3
Sakawa,3.6
Kageno,3.5
Tosakure,4.0
Niida (Kochi),3.5
Togano,4.5
Tosakamo,3.5
Erinono,2.5
Okabana,3.4
Kusaka,3.7
Omurajinjamae,3.7
Kubokawa,3.8
Iejigawa,4.2
Tosashowa,4.8
Tosairino,4.1
Tokawa (Kochi),4.3
Rokutanji,2.7
Utsuigawa,4.4
Tosataisho,4.3
Wakai,3.2
Ariigawa,4.3
Iyoki,2.8
Ukibuchi,4.0
Uminoomukae,4.7
Tosakamikawaguchi,4.0
Nishiogata,3.5
Kaina,4.6
Tosasaga,3.8
Nishigaho,4.3
Asahiekimaedori,3.4
Tosaiwahara,3.6
Tosakitagawa,4.4
Kako,3.7
Gomennakamachi,3.0
Gomenhigashimachi,3.8
Shinohara (Kochi),4.0
Nagaski (Kochi),2.8
Higashikogyomae,3.6
Asakuraekimae,3.4
Kenritsubijutsukandori,3.0
Kamimachi 5-chome,2.3
Hoeicho,5.0
Chiyoricho 2-chome,3.6
Tosaananai,4.0
Inoshogyomae,3.0
Asahimachi 1-chome,2.0
Sanbashidori 3-chome,3.0
Sanbashishakomae,3.7
Chiyoricho 3-chome,3.7
Harimayabashi,3.6
Moji,3.7
Komorie,3.2
Mojiko,4.4
Shimosone,3.5
Kokura (Fukuoka),4.0
Idemitsubijutsukan,3.9
Kannmonkaikyomekari,3.4
Orio,3.1
Fujinoki,3.6
Futajima,3.0
Okudokai,3.1
Jinnoharu,3.2
Tobata,3.7
Kyushukodaimae,3.4
Edamitsu,3.6
Nishikokura,3.7
Kawaraguchimihagino,3.9
Jono (JR),3.7
Minamikokura,3.7
Jono (Kitakyushu-monorail),4.0
Heiwadori,3.3
Tanga,3.9
Abeyamakoen,3.1
Kitagata (Fukuoka),4.2
Ishida (Fukuoka),3.1
Keibajomae (Fukuoka),4.0
Kikugaoka,3.7
Shiikoen,3.5
Ishiharamachi,4.0
Yobuno,4.5
Shii (JR),3.0
Tokurikiarashiyamaguchi,5.0
Kusami,3.6
Shii (Kitakyushu-monorail),3.9
Tokurikikodanmae,3.2
Space World,3.8
Yahata (Fukuoka),3.5
Kurosaki,3.9
Ano,3.9
Morishita (Fukuoka),4.0
Kumanishi,3.7
Hagiwara (Fukuoka),4.2
Kusubashi,3.3
Chikuhokatsuki,3.9
Imaike (Fukuoka),3.3
Einomaru,3.5
Sangamori,3.5
Higashimizumaki,3.4
Kibougaokakoukoumae,3.4
Nishiyama (Fukuoka),4.3
Toritani,3.2
Chikuhonakama,3.1
Shinkoyanose,3.0
Koyanose,4.3
Ongano,2.5
Maimatsubara,3.4
Saitozaki,3.6
Kaizuka (Fukuoka),3.6
Kashii,3.6
Kashiijingu,3.4
Kashiimiyamae,3.3
Chihaya,3.9
Nishitetsukashii,3.8
Kashiikaenmae,3.3
Chidori,3.1
Nishitetsuchihaya,3.7
Kyusandaimae,2.9
Tonoharu,3.4
Iga,3.4
Kadomatsu,3.3
Gannosu,3.5
Nata,4.7
Hakozaki,3.6
Yoshizuka,3.6
Mitoma,3.7
Wajiro (JR),3.5
Najima,3.7
Fukkodaimae,3.6
Wajiro (Nishitetsu),3.5
Yusu,3.0
Kyoikudaimae,3.0
Hakozakikyudaimae,3.7
Hakozakimiyamae,3.6
Maidashikyudaibyoinmae,3.8
Shinguchuo,3.6
Zasshonokuma,3.6
Minamifukuoka,3.7
Fukuokakuko,3.4
Sasabaru,3.4
Ijiri,3.5
Takeshita,3.6
Suechuo,3.8
Higashihie,3.5
Hakata,4.2
Nakasukawabata,3.8
Gofukumachi (Fukuoka),3.5
Chiyokenchoguchi,3.8
Gion (Fukuoka),3.7
Kasuga (Fukuoka),3.7
Tenjinminami,3.7
Yakuin,3.8
Watanabedori,3.9
Nishitetsuhirao,3.7
Akasaka (Fukuoka),3.6
Sakurazaka,3.5
Ropponmatsu,3.8
Ohorikoen,4.0
Tojinmachi,3.6
Nishitetsufukuoka (Tenjin),4.0
Yakuin-odori,3.8
Nishijin,3.9
Chayama (Fukuoka),5.0
Befu (Fukuoka),3.5
Tenjin,3.9
Ohashi (Fukuoka),3.9
Takamiya (Fukuoka),3.8
Hakataminami,4.1
Fukudaimae,3.2
Muromi,3.5
Meinohama,3.7
Shimoyamato,3.5
Susenji,3.8
Jiromaru,4.0
Hashimoto (Fukuoka),3.7
Imajuku,3.6
Kyudaigakkentoshi,3.9
Nanakuma,4.0
Itoshimakoko-Mae,4.1
Hatae,3.7
Kanayama (Fukuoka),3.9
Umebayashi (Fukuoka),3.7
Noke,3.6
Fujisaki (Fukuoka),3.7
Kamo,3.6
Omuta,3.8
Shinsakaemachi (Fukuoka),3.3
Higashiamagi,4.0
Ginsui,3.5
Nishitetsuginsui,3.6
Yoshino (Fukuoka),3.5
Arao (Kumamoto),2.9
Kuranaga,4.2
Nishitetsuwataze,3.2
Kushiwara,3.4
Kurumedaigakumae,3.6
Nishitetsukurume,3.9
Araki,3.2
Daizenji,3.2
Tsubuku,3.7
Nishimuta,3.6
Kurume,3.8
Shikenjomae,3.4
Hanabatake,3.9
Kurumekoukoumae,4.0
Kaneshima (Fukuoka),4.0
Chikugokusano,3.0
Minamikurume,3.9
Oki,3.3
Koganchaya,3.5
Kitano (Fukuoka),3.3
Zendoji,4.0
Miyanojin,3.3
Omizo,3.8
Inuzuka,3.9
Mizuma,3.6
Yasutake,3.6
Mii,3.8
Tanushimaru,4.0
Chikugoyoshii,3.6
Goromaru,3.7
Gakkomae,4.1
Akaji,3.3
Shinnyu,3.2
Chikuzen-ueki,3.6
Nakaizumi,3.7
Minaminogatagotenguchi,4.2
Ganda,4.3
Chikuhonogata,3.4
Fujitana,4.2
Urata (Fukuoka),4.2
Shin-iizuka,4.0
Namazuta,5.0
Kamihonami,3.5
Shimokamoo,3.4
Chikuzenshonai,3.0
Iizuka,3.2
Kamimio,3.3
Kotake,3.4
Keisen (Fukuoka),4.5
Chikuzendaibu,3.8
Haruda (Fukuoka),3.6
Kidonanzoinmae,4.1
Ikejiri,3.7
Tagawaita,3.8
Tagawagotoji,3.8
Kamiita,3.9
Shimoita,3.5
Magarikane,4.6
Buzenkawasaki,3.5
Oyabu,3.2
Ipponmatsu (Fukuoka),4.2
Kamikanada,3.7
Hoshii,4.0
Tagawashiritsubyoin,3.3
Fuano (Fukuoka),3.7
Shiotsuka,4.5
Nishitetsunakashima,4.0
Nishitetsuyanagawa,4.0
Yakabe,3.6
Kamachi (Fukuoka),4.2
Setaka,3.9
Tokumasu,3.6
Hatchomuta,3.2
Hainuzuka,3.6
Chikugofunagoya,3.7
Imagawakappa,4.5
Toyotsu (Fukuoka),3.0
Yukuhashi,3.4
Minamiyukuhashi,3.5
Shindenbaru,4.0
Obasenishikodaimae,2.6
Miyakoizumi,3.5
Unoshima,3.1
Buzenshoe,4.0
Higashinakama,4.5
Nakama,3.4
Chikuzenhabu,4.0
Nishitetsuogori,3.6
Matsuzaki (Fukuoka),3.6
Oitai,3.5
Oho,3.8
Hatama,3.0
Ogori (Fukuoka),4.0
Tsuko,3.6
Imaguma,3.2
Keyakidai,3.5
Tachiarai,3.8
Nishitachiarai,3.5
Mitsusawa (Fukuoka),3.6
Ajisaka,3.9
Yamaguma,4.0
Asakuragaido,3.9
Dazaifu,4.1
Murasaki,4.2
Sakuradai (Fukuoka),3.8
Chikuzen-yamae,4.0
Tenpaizan,3.0
Futsukaichi,3.7
Chikushi,3.5
Tofuromae,3.9
Tofurominami,3.6
Nishitetsufutsukaichi,3.7
Onojo,3.6
Shiragibaru,4.0
Kasugabaru,3.5
Shimoori,4.0
Mizuki,4.4
Umi,3.5
Akama,3.5
Togo,3.7
Fukuma,3.5
Higashifukuma,3.4
Nishitetsugojo,3.7
Shishibu,3.6
Ebitsu,3.8
Ukiha,4.3
Chikugooishi,3.7
Katsuno,3.9
Chikuzen-uchino,4.0
Amagi (Nishitetsu),4.0
Kamiura,3.3
Hongo (Fukuoka),4.2
Mada,4.0
Daigyoji,4.2
Takata (Fukuoka),4.2
Minamisetaka,3.9
Wataze (Fukuoka),4.2
Hiraki,3.6
Enoura,3.8
Chikuzenmaebaru,3.7
Kafuri,3.6
Misakigaoka,3.5
Ikisan,4.0
Chikuzenfukae,3.7
Shikaka,4.0
Dainyu,3.8
Fukuyoshi,3.6
Shinbaru,3.3
Sasaguri,3.6
Chikuzen-yamate,3.8
Sakado,3.5
Nishitetsushingu,3.6
Harumachi,3.7
Chojabaru,3.9
Ongagawa,3.7
Kurate,3.0
Chikuzeniwaya,4.2
Kawara,3.9
Saidosho,4.3
Kakishitaonsenguchi,3.8
Soeda,4.0
Hikosan,4.2
Buzenmasuda,3.6
Nishisoeda,3.7
Kan-yushahikosan,3.5
Itoda,4.3
Matsuyama (Fukuoka),3.3
Aka,4.0
Yusubaru,4.5
Uchida,4.1
Akaike (Fukuoka),3.8
Fureaishoriki,3.7
Ichiba (Fukuoka),4.2
Kanada,3.6
Buzenokuma,3.5
Hitomi,3.0
Kanda,3.6
Saigawa,4.3
Shintoyotsu,3.0
Yoshitomi (Fukuoka),4.2
Nakatsu (Oita),3.6
Tsuiki,3.8
Shiida,3.8
Hoshayama,3.8
Tateno (Saga),4.5
Kurobaru,3.7
Sakiyama,3.9
Genjiinomori,3.6
Higashisaigawasanshiro,4.2
Saga,3.7
Igaya,3.6
Nabeshima,3.3
Kubota (Saga),3.5
Kanzaki,3.7
Karatsu,3.8
Nishikaratsu,3.5
Yamamoto (Saga),3.9
Higashikaratsu,3.2
Ochi,3.8
Nishiochi,3.1
Hizenkubo,3.7
Honmutabe,4.3
Iwaya (Saga),3.5
Onizuka,3.7
Nijinomatsubara,4.0
Kyuragi,4.3
Watada,3.6
Hamasaki,4.1
Tosu,3.9
Hizen-asahi,3.6
Tashiro,3.3
Yayoigaoka,3.5
Hizenfumoto,3.4
Nakabaru,3.8
Taku,3.8
Nakataku,2.9
Ushizu,3.6
Higashitaku,3.3
Imari,3.5
Kamiimari,3.2
Okawano,4.0
Komanaki,3.9
Hizennagano,4.6
Kanaishihara,3.8
Kanatake,3.8
Kawahigashi (Saga),4.0
Meotoishi,3.9
Kusuku,3.0
Sato,2.7
Higashiyamashiro,3.2
Momonokawa,4.0
Uranosaki,4.6
Kubara,4.5
Naruishi,3.7
Takahashi,4.7
Takeoonsen,3.8
Kitagata (Saga),3.7
Mimasaka,3.2
Nagao,3.6
Hizen-iida,3.0
Hizennanaura,4.6
Hizenkashima,3.7
Hizenhama,3.9
Hizen-yamaguchi,3.5
Yoshinogarikoen,3.5
Kamiarita,3.9
Arita,3.8
Midaibashi,2.6
Kurogo (Saga),4.0
Nishiarita,4.0
Zoshuku,3.8
Yamadani,3.8
Omachi (Saga),3.7
Hizenshiroishi,3.8
Hizen-ryuo,3.6
Tara,3.9
Hizen-oura,3.9
Haze,3.3
Nagasaki (Nagasaki),3.8
Urakami,3.1
Nishiurakami,3.8
Akasako,3.6
Michinoo,3.9
Utsutsugawa,3.6
Hizenkoga,3.0
Suwajinja,3.8
Nagayo,4.0
Shiminkaikan,3.6
Honkawachi,3.8
Koda (Nagasaki),3.4
Shinnakagawamachi,3.3
Ouratenshudo,3.7
Hotarujaya,3.8
Shianbashi,4.1
Sumiyoshi (Nagasaki),3.8
Sasebo,3.9
Ainoura,3.6
Kamiainoura,3.4
Koura,4.0
Daigaku,3.9
Daito,4.1
Haiki,3.7
Sasebochuo,3.9
Kitasasebo,3.7
Yamanota,3.5
Huis Ten Bosch,3.8
Haenosaki,4.2
Mikawachi,3.6
Takaiwa (Nagasaki),3.8
Inotsuki,3.5
Senryugataki,4.2
Suetachibana,4.1
Emukaeshikamachi,3.5
Hiu,3.6
Senpukuji,3.0
Hidariishi,4.2
Nakasasebo,3.0
Nakazato,3.5
Nonaka,4.3
Saza,3.8
Motoyama (Nagasaki),3.8
Yoshii (Nagasaki),3.8
Tanagata,3.8
Masaru,4.0
Shimabara,4.1
Matsuomachi,3.6
Mie,3.5
Omisaki,4.5
Shimatetsuyue,2.6
Minamishimabara,4.4
Shimatetsuhonshamae,3.8
Shimabaragaiko,3.7
Kikitsu,3.7
Moriyama,3.7
Isahaya,3.7
Higashiisahaya,2.5
Hizennagata,3.0
Hon-isahaya,3.7
Nishiisahaya,3.4
Saiwai,3.0
Kantakunosato,4.2
Onohonmachi,3.9
Iwamatsu,3.4
Konagai,3.9
Nagasato,3.6
Ichinuno,3.6
Oe,3.6
Yue,3.5
Okusa,3.7
Higashisono,3.9
Isahayahigashikokomae,4.4
Kamanohana,3.8
Omura (Nagasaki),3.0
Takematsu,3.2
Suwa,2.9
Matsubara (Nagasaki),3.4
Tabirahiradoguchi,4.2
Nishitabira,4.2
Higashitabira,4.0
Nakatabira,4.7
Imabuku,3.6
Takashimaguchi,4.8
Tsukinokawa,3.0
Matsuura,3.6
Matsuurahatsudenshomae,4.7
Maehama,3.3
Nishikoba,4.3
Aino (Nagasaki),3.7
Abozaki,3.8
Azuma,3.6
Kobe,4.0
Kojiromachi,4.0
Tairamachi,4.0
Taisho (Nagasaki),3.8
Saigo,3.9
Kawatana,3.7
Sonogi,2.7
Chiwata,4.5
Ogushigo,4.0
Seihokokomae,3.6
Ohato,3.5
Shindaikumachi,3.8
Meganebashi,4.0
Showamachidori,3.7
Zenzamachi,3.0
Kumamoto,4.1
Fujisakigumae,3.5
Shinsuizenji,3.8
Suizenji,3.7
Minamikumamoto,3.5
Tokaigakuenmae,3.6
Tatsutaguchi,3.8
Gofukumachi (Kumamoto),3.0
Sojodaigakumae,3.4
Kurokamimachi,3.8
Tsuboigawakoen,3.4
Shiritsutaiikukanmae,3.4
Hatchobaba,3.4
Kuwamizu/Shiminbyoinmae,2.6
Kokubu (Kumamoto),4.1
Heisei,3.5
Ueki,3.1
Hanabatacho,3.5
Urusanmachi,3.9
Keitokukomae,4.0
Nishikarashimacho,3.0
Musashizuka,3.1
Hikarinomori,3.7
Kengunkomae,3.5
Kengunmachi,3.9
Doshokubutsueniriguchi,3.2
Ikeda (Kumamoto),3.1
Kankanzaka,3.7
Kawashiri,3.5
Nishi-Kumamoto,3.7
Tomiai,3.4
Midorikawa,3.5
Matsubase,3.3
Shinsuya,3.7
Suya,4.2
Nishisato,3.2
Tabaruzaka,3.5
Konoha,4.2
Kamei,3.5
Uchigoshi,4.2
Hakenomiya,4.0
Horikawa,4.0
Kuroishi (Kumamoto),4.5
Sanrigi,3.6
Yatsushiro,3.5
Shin-yatsushiro,3.8
Arisa,3.8
Higokoda,3.6
Sencho,3.5
Sakamoto (Kumamoto),4.1
Kamase,4.5
Haki,4.0
Dan,4.0
Hinaguonsen,3.9
Higofutami,4.0
Hitoyoshi,4.3
Sagarahanganjoji,4.3
Okoba,4.5
Nishihitoyoshi,4.3
Higonishinomura,4.0
Yatake,4.6
Minamiarao,3.5
Onoshimo,3.6
Tamana,3.8
Nagasu,3.5
Minamata,4.0
Shinminamata,3.6
Fukuro,3.4
Higoikura,3.2
Higoozu,3.9
Haramizu,3.5
Akase,4.6
Sumiyoshi (Kumamoto),3.5
Higonagahama,3.4
Misumi,4.0
Hataura,3.0
Ishiuchi Dam,3.3
Akamizu,3.4
Miyaji,4.0
Ikoinomura,3.8
Uchinomaki,4.0
Ichinokawa,3.9
Namino,4.1
Kumamotokosenmae,4.0
Saishunsomae,4.4
Seta (Kumamoto),4.1
Takamori,4.3
Asoshirakawa,4.5
Nakamatsu,4.2
Asoshimodajofureaionsen,4.3
Choyo,4.0
Minamiasomizunoumarerusatohakusuikogen,3.6
Minami-Aso-Shirakawasuigen,4.2
Tateno (Kumamoto),3.9
Miharashidai,4.5
Sashiki,4.0
Uminoura,3.5
Higotanoura,3.0
Yunoura,2.7
Tanouraotachimisakikoen,2.5
Kyusendo,3.8
Yoshio,3.8
Tsunagi,3.2
Kinoe,3.9
Taragi,4.3
Higashitaragi,3.7
Yunomae,4.4
Koritsubyoinmae,3.0
Shintsuruba,4.0
Kawamura (Kumamoto),4.4
Isshochi,4.3
Naraguchi,3.8
Okadomekofuku,4.3
Higashimenda,3.0
Suidocho,3.7
Kengunkobanmae,3.3
Tasakibashi,3.4
Hitoyoshionsen,4.3
Torichosuji,4.0
Takimizu,4.2
Shiroishi (Kumamoto),4.3
Kamitanoura,3.8
Ozai,3.7
Oita,4.1
Nishioita,4.0
Sakanoichi,2.9
Tsurusaki,3.4
Takajo,3.2
Maki (Oita),3.4
Takio,3.6
Kaku,3.1
Bungokokubu,3.6
Minamioita,3.4
Sashiu,3.1
Mukainoharu,4.0
Furugo,3.5
Kozaki,3.9
Shikido,2.9
Takenaka,4.1
Oitadaigakumae,3.1
Nakahanda,4.1
Higashibeppu,4.4
Miemachi,3.8
Beppu (Oita),4.0
Beppudaigaku,3.5
Kamegawa,4.1
Onoya,4.3
Imazu (Oita),3.4
Higashinakatsu,4.1
Hita,4.1
Amagase,3.8
Bungomiyoshi,4.5
Bungonakagawa,4.1
Teruoka,3.5
Imayama,3.6
Otsuru,4.1
Yoake,4.2
Saiki,3.3
Shigeoka,4.3
Sotaro,4.4
Kaizaki,4.2
Azamui,4.3
Kariu,3.6
Naokawa,4.1
Naomi,3.9
Kamiusuki,4.0
Usuki,3.8
Kumasaki,3.7
Shitanoe,4.3
Inukai,3.8
Sugao,3.6
Tsukumi,3.8
Hishiro,4.0
Bungotaketa,4.0
Tamarai,3.6
Bungoogi,3.8
Usa,3.6
Nakayamaga,4.0
Tateishi,3.5
Kitsuki,3.6
Amatsu,3.8
Yanagigaura,3.5
Buzenzenkoji,3.8
Nishiyashiki,3.8
Buzennagasu,3.7
Asaji,4.2
Bungokiyokawa,4.7
Tenjin-yama,3.5
Shonai (Oita),3.8
Onigase,3.3
Yufuin,4.1
Minamiyufu,4.1
Yunohira,4.0
Hiji,3.5
Yokoku,3.9
Bungotoyooka,4.1
Era,3.8
Hikiji,3.5
Noya,4.3
Bungonakamura,3.9
Bungomori,3.9
Kitayamada (Oita),4.2
Sugikawachi,4.2
Aoshima,4.0
Oryuzako,3.4
Kodomonokuni,4.5
Miyazaki,3.7
Tayoshi,3.6
Minamimiyazaki,3.9
Miyazakikuko,3.7
Miyazakijingu,3.3
Hasugaike,2.5
Kano (Miyazaki),3.4
Uchiumi (Miyazaki),3.6
Kochiumi,4.0
Sadowara,3.6
Hyugasumiyoshi,3.9
Undokoen (Miyazaki),3.3
Kibana,3.6
Sosanji,3.8
Minamikata (Miyazaki),3.6
Kiyotake,3.2
Hyugakutsukake,3.0
Tano (Miyazaki),3.7
Miyakonojo,3.4
Nishimiyakonojo,3.4
Mimata,3.6
Isoichi,3.7
Higashitakasaki,3.3
Hyugashonai,4.0
Tanigashira,3.3
Mangatsuka,4.4
Yamanokuchi,3.7
Mochibaru,4.0
Takasakishinden,3.7
Hyugamaeda,3.6
Takaharu,3.5
Nobeoka,3.9
Minaminobeoka,3.1
Asahigaoka (Miyazaki),3.6
Kitanobeoka,3.0
Ichitana,3.4
Kitagawa,3.2
Hyuganagai,3.3
Totoro,3.7
Nichinan,4.0
Aburazu,3.2
Odotsu,3.7
Obi,4.1
Ibii,3.3
Uchinoda,3.8
Nango,3.8
Taninokuchi,3.0
Yowara,3.8
Kobayashi (Miyazaki),3.9
Nishikobayashi,3.4
Hirowara,3.4
Zaikoji,3.2
Hyugashi,4.1
Kadogawa,3.3
Mainamihyuga,3.6
Mimitsu,4.2
Hyugakitakata,3.3
Hyugaotsuka,3.5
Kushima,3.7
Fukushimatakamatsu,4.2
Fukushimaimamachi,3.6
Hyugashintomi,3.7
Takanabe,3.6
Kyomachionsen,3.6
Ebinoiino,3.7
Ebinouwae,3.3
Ebino,4.0
Tsurumaru,3.4
Kawaminami,3.7
Tsuno,4.0
Higashitsuno,3.2
Aoidake,4.0
Kagoshimachuo,4.1
Kamiijuin,3.9
Korimoto (JR),3.7
Kagoshima,3.7
Satsumamatsumoto,3.5
Taniyama (JR),3.7
Minamikagoshima,3.9
Jigenji,4.2
Namidabashi,3.8
Sesekushi,3.9
Kiire,3.7
Kakamyo,3.4
Nukumi,3.0
Maenohama,4.0
Sakanoue,2.8
Hiroki,3.9
Ijuin,3.9
Taniyama (Shiden),3.9
Goino,4.0
Sasanuki,3.5
Izurodori,3.9
Aira,3.7
Shigetomi,3.0
Kajiyacho,3.0
Nikenjaya (Kagoshima),4.0
Minamikagoshimaekimae,3.9
Kotochugakkomae,3.2
Ryugamizu,4.0
Shibushi,4.0
Shirasawa (Kagoshima),3.7
Makurazaki,4.2
Satsumaitashiki,3.8
Akune,4.1
Ushinohama,4.2
Satsumaokawa,3.9
Origuchi,3.3
Komenotsu,3.6
Izumi,4.4
Takaono,3.9
Nodago,3.6
Satsumaimaizumi,3.9
Miyagahama,4.4
Ibusuki,3.9
Satsumakawashiri,4.5
Irino (Kagoshima),4.4
Kaimon,4.0
Higashikaimon,4.0
Nigatsuden,2.8
Yamakawa,3.7
Oyama (Kagoshima),3.7
Nishioyama,4.4
Kokubu (Kagoshima),3.8
Kumanojo,3.6
Sendai (Kagoshima),3.8
Kamisendai,3.4
Kobanchaya,4.0
Kusamichi,3.4
Chosa,3.8
Osumiyokogawa,4.5
Nishikata,4.1
Kushikino,3.7
Satsumataki,4.4
Higashiichiki,4.3
Yunomoto,4.1
Takarabe,4.2
Kitamata,3.4
Osumiokawara,3.7
Kirishimajingu,3.8
Hinatayama,4.6
Hayato,3.4
Kajiki,3.3
Nakafukura,4.0
Hyokiyama,4.3
Kareigawa,4.4
Kirishimaonsen,3.6
Uemura,3.6
Ichiki,4.0
Kamimuragakuenmae,2.8
Osuminatsui,3.7
Ishigaki,3.7
Goryo (Kagoshima),3.7
Ei,4.6
Nishiei,3.9
Eiokawa,4.7
Mizunarikawa,3.8
Matsugaura,3.8
Satsumashioya,3.9
Kurino,3.7
Yoshimatsu,3.9
Kinko,3.4
Takamibaba,3.0
Kamishioya,3.6
Kitanaganoda,3.0
Akamine,3.9
Furujima,3.7
Miebashi,4.0
Asato,3.8
Omoromachi,3.9
Makishi,4.0
Asahibashi,4.0
Tsubogawa,3.9
Oroku,3.9
Nahakuko,4.0
Kenchomae (Okinawa),3.9
Gibo,4.0
Shuri,3.9
Onoyamakoen,3.8
Shiritsubyoinmae (Okinawa),3.6
